PIXEL,LATITUDE,LONGITUDE
2680,40.87458877,-74.2498998
2681,40.87172139,-74.23805727
2682,40.86885274,-74.2262158
2683,40.86598282,-74.21437541
2684,40.86311163,-74.20253609
2685,40.86023917,-74.19069785
2686,40.85736543,-74.17886068
2687,40.85449043,-74.16702458
2688,40.85161415,-74.15518956
2689,40.84873661,-74.14335562
2690,40.84585779,-74.13152275
2691,40.84297771,-74.11969095
2692,40.84009635,-74.10786023
2693,40.83721373,-74.09603059
2694,40.83432983,-74.08420203
2695,40.83144467,-74.07237454
2696,40.82855824,-74.06054813
2697,40.82567054,-74.04872279
2698,40.82278157,-74.03689854
2699,40.81989134,-74.02507536
2700,40.81699983,-74.01325326
2701,40.81410706,-74.00143224
2702,40.81121302,-73.9896123
2703,40.95101581,-74.60940377
2704,40.94818708,-74.59753073
2705,40.94535707,-74.58565875
2706,40.94252578,-74.57378783
2707,40.93969322,-74.56191798
2708,40.93685938,-74.55004919
2709,40.93402426,-74.53818146
2710,40.93118787,-74.5263148
2711,40.92835021,-74.5144492
2712,40.92551126,-74.50258467
2713,40.92267105,-74.4907212
2714,40.91982955,-74.47885879
2715,40.91698679,-74.46699746
2716,40.91414274,-74.45513718
2717,40.91129743,-74.44327798
2718,40.90845084,-74.43141984
2719,40.90560297,-74.41956277
2720,40.90275383,-74.40770676
2721,40.89990342,-74.39585183
2722,40.89705173,-74.38399796
2723,40.89419877,-74.37214516
2724,40.89134453,-74.36029342
2725,40.88848903,-74.34844276
2726,40.88563225,-74.33659317
2727,40.88277419,-74.32474464
2728,40.87991487,-74.31289719
2729,40.87705427,-74.30105081
2730,40.8741924,-74.28920549
2731,40.87132926,-74.27736125
2732,40.86846484,-74.26551808
2733,40.86559916,-74.25367598
2734,40.8627322,-74.24183495
2735,40.85986397,-74.229995
2736,40.85699447,-74.21815612
2737,40.8541237,-74.20631831
2738,40.85125166,-74.19448157
2739,40.84837835,-74.18264591
2740,40.84550377,-74.17081132
2741,40.84262792,-74.15897781
2742,40.83975079,-74.14714537
2743,40.8368724,-74.13531401
2744,40.83399274,-74.12348372
2745,40.83111181,-74.1116545
2746,40.82822961,-74.09982637
2747,40.82534614,-74.0879993
2748,40.8224614,-74.07617332
2749,40.8195754,-74.06434841
2750,40.81668812,-74.05252458
2751,40.81379958,-74.04070183
2752,40.81090977,-74.02888016
2753,40.80801869,-74.01705956
2754,40.80512634,-74.00524004
2755,40.80223273,-73.9934216
2756,40.94201354,-74.61313338
2757,40.93918522,-74.60126186
2758,40.93635563,-74.5893914
2759,40.93352476,-74.57752201
2760,40.93069261,-74.56565367
2761,40.92785919,-74.55378641
2762,40.92502449,-74.5419202
2763,40.92218852,-74.53005506
2764,40.91935127,-74.51819098
2765,40.91651275,-74.50632796
2766,40.91367295,-74.49446602
2767,40.91083187,-74.48260513
2768,40.90798953,-74.47074531
2769,40.9051459,-74.45888656
2770,40.902301,-74.44702887
2771,40.89945483,-74.43517225
2772,40.89660738,-74.42331669
2773,40.89375866,-74.4114622
2774,40.89090867,-74.39960878
2775,40.8880574,-74.38775643
2776,40.88520486,-74.37590514
2777,40.88235105,-74.36405492
2778,40.87949596,-74.35220577
2779,40.8766396,-74.34035769
2780,40.87378197,-74.32851068
2781,40.87092306,-74.31666474
2782,40.86806289,-74.30481987
2783,40.86520144,-74.29297607
2784,40.86233872,-74.28113334
2785,40.85947472,-74.26929168
2786,40.85660946,-74.25745109
2787,40.85374292,-74.24561157
2788,40.85087512,-74.23377313
2789,40.84800604,-74.22193575
2790,40.84513569,-74.21009945
2791,40.84226407,-74.19826422
2792,40.83939119,-74.18643007
2793,40.83651703,-74.17459699
2794,40.8336416,-74.16276498
2795,40.8307649,-74.15093405
2796,40.82788693,-74.13910419
2797,40.82500769,-74.12727541
2798,40.82212719,-74.1154477
2799,40.81924541,-74.10362106
2800,40.81636236,-74.09179551
2801,40.81347805,-74.07997103
2802,40.81059247,-74.06814762
2803,40.80770562,-74.05632529
2804,40.8048175,-74.04450404
2805,40.80192811,-74.03268387
2806,40.79903746,-74.02086478
2807,40.79614554,-74.00904676
2808,40.79325235,-73.99722982
2809,40.93301118,-74.61686192
2810,40.93018328,-74.60499193
2811,40.92735411,-74.59312299
2812,40.92452366,-74.58125512
2813,40.92169193,-74.56938831
2814,40.91885892,-74.55752256
2815,40.91602464,-74.54565788
2816,40.91318909,-74.53379425
2817,40.91035226,-74.5219317
2818,40.90751415,-74.5100702
2819,40.90467477,-74.49820977
2820,40.90183411,-74.4863504
2821,40.89899218,-74.4744921
2822,40.89614898,-74.46263486
2823,40.8933045,-74.45077869
2824,40.89045874,-74.43892359
2825,40.88761172,-74.42706955
2826,40.88476342,-74.41521657
2827,40.88191384,-74.40336467
2828,40.87906299,-74.39151383
2829,40.87621087,-74.37966406
2830,40.87335748,-74.36781535
2831,40.87050281,-74.35596772
2832,40.86764687,-74.34412115
2833,40.86478966,-74.33227565
2834,40.86193118,-74.32043122
2835,40.85907142,-74.30858786
2836,40.85621039,-74.29674557
2837,40.85334809,-74.28490435
2838,40.85048452,-74.2730642
2839,40.84761968,-74.26122512
2840,40.84475357,-74.24938711
2841,40.84188618,-74.23755018
2842,40.83901753,-74.22571431
2843,40.8361476,-74.21387952
2844,40.8332764,-74.2020458
2845,40.83040394,-74.19021315
2846,40.8275302,-74.17838158
2847,40.8246552,-74.16655108
2848,40.82177892,-74.15472165
2849,40.81890137,-74.1428933
2850,40.81602256,-74.13106602
2851,40.81314248,-74.11923982
2852,40.81026112,-74.10741469
2853,40.8073785,-74.09559063
2854,40.80449461,-74.08376766
2855,40.80160946,-74.07194575
2856,40.79872303,-74.06012493
2857,40.79583534,-74.04830518
2858,40.79294637,-74.03648651
2859,40.79005615,-74.02466892
2860,40.78716465,-74.0128524
2861,40.78427189,-74.00103696
2862,40.92400875,-74.62058941
2863,40.92118126,-74.60872094
2864,40.91835251,-74.59685352
2865,40.91552247,-74.58498717
2866,40.91269116,-74.57312188
2867,40.90985857,-74.56125766
2868,40.90702471,-74.54939449
2869,40.90418957,-74.53753239
2870,40.90135316,-74.52567135
2871,40.89851547,-74.51381137
2872,40.89567651,-74.50195246
2873,40.89283627,-74.49009461
2874,40.88999476,-74.47823782
2875,40.88715197,-74.46638211
2876,40.88430791,-74.45452745
2877,40.88146258,-74.44267386
2878,40.87861597,-74.43082134
2879,40.87576809,-74.41896988
2880,40.87291893,-74.40711949
2881,40.8700685,-74.39527016
2882,40.8672168,-74.38342191
2883,40.86436383,-74.37157471
2884,40.86150958,-74.35972859
2885,40.85865406,-74.34788354
2886,40.85579727,-74.33603955
2887,40.85293921,-74.32419663
2888,40.85007987,-74.31235478
2889,40.84721926,-74.300514
2890,40.84435739,-74.2886743
2891,40.84149424,-74.27683566
2892,40.83862982,-74.26499809
2893,40.83576412,-74.25316159
2894,40.83289716,-74.24132616
2895,40.83002893,-74.2294918
2896,40.82715942,-74.21765852
2897,40.82428865,-74.20582631
2898,40.82141661,-74.19399517
2899,40.81854329,-74.1821651
2900,40.81566871,-74.1703361
2901,40.81279286,-74.15850818
2902,40.80991574,-74.14668133
2903,40.80703734,-74.13485556
2904,40.80415768,-74.12303086
2905,40.80127676,-74.11120723
2906,40.79839456,-74.09938468
2907,40.79551109,-74.08756321
2908,40.79262636,-74.07574281
2909,40.78974036,-74.06392349
2910,40.78685309,-74.05210524
2911,40.78396455,-74.04028807
2912,40.78107475,-74.02847198
2913,40.77818368,-74.01665696
2914,40.77529134,-74.00484302
2915,40.91500623,-74.62431584
2916,40.91217917,-74.61244888
2917,40.90935082,-74.60058299
2918,40.9065212,-74.58871816
2919,40.90369031,-74.57685439
2920,40.90085814,-74.56499169
2921,40.89802469,-74.55313004
2922,40.89518997,-74.54126946
2923,40.89235398,-74.52940994
2924,40.88951671,-74.51755148
2925,40.88667816,-74.50569408
2926,40.88383834,-74.49383775
2927,40.88099725,-74.48198248
2928,40.87815488,-74.47012828
2929,40.87531124,-74.45827514
2930,40.87246633,-74.44642307
2931,40.86962014,-74.43457206
2932,40.86677267,-74.42272212
2933,40.86392394,-74.41087324
2934,40.86107393,-74.39902543
2935,40.85822265,-74.38717869
2936,40.85537009,-74.37533301
2937,40.85251627,-74.3634884
2938,40.84966117,-74.35164486
2939,40.8468048,-74.33980238
2940,40.84394715,-74.32796098
2941,40.84108824,-74.31612064
2942,40.83822805,-74.30428137
2943,40.8353666,-74.29244317
2944,40.83250387,-74.28060604
2945,40.82963987,-74.26876998
2946,40.8267746,-74.25693499
2947,40.82390806,-74.24510107
2948,40.82104025,-74.23326822
2949,40.81817117,-74.22143644
2950,40.81530081,-74.20960574
2951,40.81242919,-74.1977761
2952,40.8095563,-74.18594754
2953,40.80668214,-74.17412005
2954,40.80380671,-74.16229364
2955,40.80093001,-74.15046829
2956,40.79805205,-74.13864402
2957,40.79517281,-74.12682083
2958,40.7922923,-74.11499871
2959,40.78941053,-74.10317766
2960,40.78652749,-74.09135769
2961,40.78364318,-74.07953879
2962,40.7807576,-74.06772097
2963,40.77787076,-74.05590422
2964,40.77498265,-74.04408855
2965,40.77209327,-74.03227396
2966,40.76920262,-74.02046045
2967,40.76631071,-74.00864801
2968,40.90600363,-74.6280412
2969,40.90317698,-74.61617577
2970,40.90034906,-74.6043114
2971,40.89751986,-74.59244809
2972,40.89468938,-74.58058584
2973,40.89185763,-74.56872466
2974,40.8890246,-74.55686453
2975,40.8861903,-74.54500546
2976,40.88335472,-74.53314746
2977,40.88051787,-74.52129052
2978,40.87767974,-74.50943465
2979,40.87484034,-74.49757983
2980,40.87199966,-74.48572608
2981,40.86915771,-74.47387339
2982,40.86631449,-74.46202177
2983,40.86346999,-74.45017121
2984,40.86062422,-74.43832172
2985,40.85777718,-74.42647329
2986,40.85492886,-74.41462593
2987,40.85207927,-74.40277963
2988,40.84922841,-74.3909344
2989,40.84637628,-74.37909024
2990,40.84352287,-74.36724714
2991,40.84066819,-74.35540511
2992,40.83781224,-74.34356414
2993,40.83495502,-74.33172425
2994,40.83209653,-74.31988542
2995,40.82923676,-74.30804766
2996,40.82637573,-74.29621097
2997,40.82351342,-74.28437535
2998,40.82064984,-74.2725408
2999,40.81778499,-74.26070732
3000,40.81491887,-74.24887491
3001,40.81205148,-74.23704357
3002,40.80918282,-74.2252133
3003,40.8063129,-74.2133841
3004,40.8034417,-74.20155597
3005,40.80056923,-74.18972891
3006,40.79769549,-74.17790293
3007,40.79482048,-74.16607802
3008,40.79194421,-74.15425418
3009,40.78906666,-74.14243142
3010,40.78618785,-74.13060972
3011,40.78330777,-74.1187891
3012,40.78042642,-74.10696956
3013,40.7775438,-74.09515109
3014,40.77465992,-74.0833337
3015,40.77177477,-74.07151738
3016,40.76888835,-74.05970213
3017,40.76600066,-74.04788796
3018,40.7631117,-74.03607487
3019,40.76022148,-74.02426285
3020,40.75733,-74.01245191
3021,40.89700096,-74.63176551
3022,40.89417472,-74.6199016
3023,40.89134721,-74.60803875
3024,40.88851843,-74.59617696
3025,40.88568837,-74.58431623
3026,40.88285703,-74.57245656
3027,40.88002442,-74.56059796
3028,40.87719054,-74.54874041
3029,40.87435538,-74.53688393
3030,40.87151894,-74.5250285
3031,40.86868123,-74.51317414
3032,40.86584225,-74.50132085
3033,40.86300199,-74.48946861
3034,40.86016046,-74.47761744
3035,40.85731766,-74.46576733
3036,40.85447358,-74.45391829
3037,40.85162823,-74.44207031
3038,40.8487816,-74.4302234
3039,40.84593371,-74.41837755
3040,40.84308454,-74.40653277
3041,40.8402341,-74.39468905
3042,40.83738238,-74.3828464
3043,40.8345294,-74.37100481
3044,40.83167514,-74.35916429
3045,40.82881961,-74.34732484
3046,40.82596281,-74.33548646
3047,40.82310473,-74.32364914
3048,40.82024539,-74.31181289
3049,40.81738477,-74.29997771
3050,40.81452289,-74.2881436
3051,40.81165973,-74.27631055
3052,40.8087953,-74.26447858
3053,40.80592961,-74.25264768
3054,40.80306264,-74.24081784
3055,40.8001944,-74.22898908
3056,40.7973249,-74.21716139
3057,40.79445412,-74.20533477
3058,40.79158207,-74.19350921
3059,40.78870876,-74.18168474
3060,40.78583417,-74.16986133
3061,40.78295832,-74.15803899
3062,40.7800812,-74.14621773
3063,40.77720281,-74.13439754
3064,40.77432315,-74.12257843
3065,40.77144223,-74.11076039
3066,40.76856004,-74.09894342
3067,40.76567657,-74.08712753
3068,40.76279185,-74.07531271
3069,40.75990585,-74.06349896
3070,40.75701859,-74.05168629
3071,40.75413006,-74.0398747
3072,40.75124026,-74.02806418
3073,40.7483492,-74.01625474
3074,40.8879982,-74.63548875
3075,40.88517238,-74.62362637
3076,40.88234529,-74.61176504
3077,40.87951692,-74.59990477
3078,40.87668728,-74.58804556
3079,40.87385636,-74.57618741
3080,40.87102417,-74.56433032
3081,40.8681907,-74.55247429
3082,40.86535596,-74.54061933
3083,40.86251994,-74.52876542
3084,40.85968265,-74.51691258
3085,40.85684408,-74.5050608
3086,40.85400424,-74.49321008
3087,40.85116313,-74.48136043
3088,40.84832075,-74.46951183
3089,40.84547709,-74.45766431
3090,40.84263215,-74.44581784
3091,40.83978595,-74.43397244
3092,40.83693847,-74.42212811
3093,40.83408972,-74.41028484
3094,40.8312397,-74.39844263
3095,40.8283884,-74.38660149
3096,40.82553584,-74.37476142
3097,40.822682,-74.36292241
3098,40.81982689,-74.35108447
3099,40.81697051,-74.33924759
3100,40.81411286,-74.32741179
3101,40.81125393,-74.31557705
3102,40.80839374,-74.30374338
3103,40.80553227,-74.29191077
3104,40.80266954,-74.28007924
3105,40.79980553,-74.26824877
3106,40.79694026,-74.25641938
3107,40.79407371,-74.24459105
3108,40.7912059,-74.23276379
3109,40.78833681,-74.22093761
3110,40.78546646,-74.20911249
3111,40.78259484,-74.19728844
3112,40.77972194,-74.18546547
3113,40.77684778,-74.17364357
3114,40.77397235,-74.16182274
3115,40.77109566,-74.15000298
3116,40.76821769,-74.13818429
3117,40.76533846,-74.12636668
3118,40.76245795,-74.11455014
3119,40.75957618,-74.10273467
3120,40.75669315,-74.09092028
3121,40.75380884,-74.07910696
3122,40.75092327,-74.06729472
3123,40.74803643,-74.05548355
3124,40.74514833,-74.04367346
3125,40.74225896,-74.03186444
3126,40.73936832,-74.02005649
3127,40.87899536,-74.63921094
3128,40.87616996,-74.62735007
3129,40.87334329,-74.61549027
3130,40.87051533,-74.60363152
3131,40.86768611,-74.59177383
3132,40.86485561,-74.5799172
3133,40.86202383,-74.56806163
3134,40.85919078,-74.55620712
3135,40.85635645,-74.54435367
3136,40.85352085,-74.53250128
3137,40.85068398,-74.52064995
3138,40.84784583,-74.50879969
3139,40.84500641,-74.49695049
3140,40.84216572,-74.48510235
3141,40.83932375,-74.47325527
3142,40.83648051,-74.46140926
3143,40.833636,-74.44956431
3144,40.83079021,-74.43772042
3145,40.82794315,-74.4258776
3146,40.82509482,-74.41403584
3147,40.82224522,-74.40219515
3148,40.81939435,-74.39035552
3149,40.8165422,-74.37851696
3150,40.81368878,-74.36667946
3151,40.81083409,-74.35484303
3152,40.80797813,-74.34300766
3153,40.8051209,-74.33117337
3154,40.8022624,-74.31934014
3155,40.79940262,-74.30750797
3156,40.79654158,-74.29567688
3157,40.79367927,-74.28384685
3158,40.79081568,-74.27201789
3159,40.78795083,-74.26019
3160,40.7850847,-74.24836318
3161,40.78221731,-74.23653743
3162,40.77934865,-74.22471275
3163,40.77647872,-74.21288914
3164,40.77360752,-74.2010666
3165,40.77073505,-74.18924513
3166,40.76786131,-74.17742473
3167,40.7649863,-74.16560541
3168,40.76211003,-74.15378715
3169,40.75923249,-74.14196997
3170,40.75635368,-74.13015386
3171,40.7534736,-74.11833882
3172,40.75059225,-74.10652485
3173,40.74770964,-74.09471196
3174,40.74482576,-74.08290014
3175,40.74194061,-74.0710894
3176,40.7390542,-74.05927973
3177,40.73616652,-74.04747113
3178,40.73327757,-74.03566362
3179,40.73038736,-74.02385717
3180,40.86999244,-74.64293207
3181,40.86716746,-74.63107272
3182,40.8643412,-74.61921443
3183,40.86151367,-74.6073572
3184,40.85868486,-74.59550103
3185,40.85585477,-74.58364592
3186,40.85302341,-74.57179187
3187,40.85019078,-74.55993888
3188,40.84735687,-74.54808695
3189,40.84452169,-74.53623608
3190,40.84168523,-74.52438627
3191,40.83884751,-74.51253752
3192,40.8360085,-74.50068983
3193,40.83316823,-74.48884321
3194,40.83032668,-74.47699764
3195,40.82748386,-74.46515314
3196,40.82463976,-74.45330971
3197,40.8217944,-74.44146733
3198,40.81894776,-74.42962602
3199,40.81609984,-74.41778578
3200,40.81325066,-74.4059466
3201,40.81040021,-74.39410848
3202,40.80754848,-74.38227143
3203,40.80469548,-74.37043544
3204,40.80184121,-74.35860052
3205,40.79898567,-74.34676667
3206,40.79612886,-74.33493388
3207,40.79327078,-74.32310216
3208,40.79041143,-74.3112715
3209,40.7875508,-74.29944192
3210,40.78468891,-74.2876134
3211,40.78182575,-74.27578595
3212,40.77896132,-74.26395956
3213,40.77609561,-74.25213425
3214,40.77322864,-74.24031001
3215,40.7703604,-74.22848683
3216,40.76749089,-74.21666472
3217,40.76462012,-74.20484369
3218,40.76174807,-74.19302372
3219,40.75887475,-74.18120483
3220,40.75600017,-74.169387
3221,40.75312432,-74.15757025
3222,40.7502472,-74.14575457
3223,40.74736881,-74.13393996
3224,40.74448916,-74.12212642
3225,40.74160824,-74.11031396
3226,40.73872605,-74.09850257
3227,40.73584259,-74.08669225
3228,40.73295787,-74.07488301
3229,40.73007188,-74.06307484
3230,40.72718462,-74.05126774
3231,40.7242961,-74.03946172
3232,40.72140632,-74.02765677
3233,40.86098945,-74.64665214
3234,40.85816488,-74.63479431
3235,40.85533904,-74.62293755
3236,40.85251192,-74.61108183
3237,40.84968353,-74.59922718
3238,40.84685386,-74.58737359
3239,40.84402292,-74.57552105
3240,40.8411907,-74.56366958
3241,40.83835721,-74.55181916
3242,40.83552245,-74.53996981
3243,40.83268641,-74.52812152
3244,40.8298491,-74.51627428
3245,40.82701051,-74.50442811
3246,40.82417065,-74.492583
3247,40.82132952,-74.48073895
3248,40.81848712,-74.46889597
3249,40.81564345,-74.45705404
3250,40.8127985,-74.44521318
3251,40.80995228,-74.43337339
3252,40.80710479,-74.42153465
3253,40.80425602,-74.40969698
3254,40.80140599,-74.39786038
3255,40.79855468,-74.38602484
3256,40.7957021,-74.37419036
3257,40.79284825,-74.36235695
3258,40.78999313,-74.35052461
3259,40.78713674,-74.33869333
3260,40.78427908,-74.32686311
3261,40.78142015,-74.31503397
3262,40.77855995,-74.30320589
3263,40.77569848,-74.29137888
3264,40.77283574,-74.27955293
3265,40.76997172,-74.26772806
3266,40.76710644,-74.25590425
3267,40.7642399,-74.24408151
3268,40.76137208,-74.23225984
3269,40.75850299,-74.22043924
3270,40.75563263,-74.2086197
3271,40.75276101,-74.19680124
3272,40.74988812,-74.18498385
3273,40.74701396,-74.17316753
3274,40.74413853,-74.16135228
3275,40.74126183,-74.1495381
3276,40.73838387,-74.13772499
3277,40.73550464,-74.12591296
3278,40.73262414,-74.11410199
3279,40.72974238,-74.1022921
3280,40.72685934,-74.09048328
3281,40.72397505,-74.07867554
3282,40.72108948,-74.06686887
3283,40.71820265,-74.05506327
3284,40.71531455,-74.04325875
3285,40.71242519,-74.0314553
3286,40.85198637,-74.65037116
3287,40.84916222,-74.63851485
3288,40.84633679,-74.6266596
3289,40.84351009,-74.61480541
3290,40.84068211,-74.60295227
3291,40.83785286,-74.5911002
3292,40.83502234,-74.57924918
3293,40.83219054,-74.56739922
3294,40.82935747,-74.55555032
3295,40.82652312,-74.54370248
3296,40.8236875,-74.53185571
3297,40.82085061,-74.52000999
3298,40.81801244,-74.50816533
3299,40.815173,-74.49632174
3300,40.81233229,-74.4844792
3301,40.80949031,-74.47263773
3302,40.80664705,-74.46079732
3303,40.80380252,-74.44895797
3304,40.80095672,-74.43711969
3305,40.79810965,-74.42528246
3306,40.7952613,-74.41344631
3307,40.79241169,-74.40161121
3308,40.7895608,-74.38977718
3309,40.78670864,-74.37794421
3310,40.78385521,-74.36611231
3311,40.78100051,-74.35428148
3312,40.77814454,-74.34245171
3313,40.7752873,-74.330623
3314,40.77242879,-74.31879536
3315,40.76956901,-74.30696879
3316,40.76670796,-74.29514329
3317,40.76384564,-74.28331885
3318,40.76098205,-74.27149548
3319,40.75811719,-74.25967318
3320,40.75525107,-74.24785194
3321,40.75238367,-74.23603178
3322,40.749515,-74.22421268
3323,40.74664507,-74.21239465
3324,40.74377387,-74.20057769
3325,40.7409014,-74.1887618
3326,40.73802766,-74.17694698
3327,40.73515266,-74.16513324
3328,40.73227638,-74.15332056
3329,40.72939884,-74.14150895
3330,40.72652004,-74.12969842
3331,40.72363996,-74.11788895
3332,40.72075862,-74.10608056
3333,40.71787601,-74.09427324
3334,40.71499214,-74.082467
3335,40.712107,-74.07066183
3336,40.70922059,-74.05885773
3337,40.70633292,-74.0470547
3338,40.70344398,-74.03525275
3339,40.84298322,-74.65408911
3340,40.84015948,-74.64223432
3341,40.83733447,-74.63038059
3342,40.83450819,-74.61852792
3343,40.83168063,-74.6066763
3344,40.82885179,-74.59482574
3345,40.82602168,-74.58297624
3346,40.8231903,-74.5711278
3347,40.82035765,-74.55928042
3348,40.81752372,-74.5474341
3349,40.81468852,-74.53558884
3350,40.81185204,-74.52374463
3351,40.80901429,-74.51190149
3352,40.80617527,-74.50005941
3353,40.80333498,-74.48821839
3354,40.80049341,-74.47637843
3355,40.79765057,-74.46453953
3356,40.79480646,-74.45270169
3357,40.79196108,-74.44086492
3358,40.78911443,-74.42902921
3359,40.7862665,-74.41719456
3360,40.78341731,-74.40536098
3361,40.78056684,-74.39352846
3362,40.7777151,-74.381697
3363,40.77486209,-74.36986661
3364,40.77200781,-74.35803728
3365,40.76915226,-74.34620902
3366,40.76629544,-74.33438183
3367,40.76343735,-74.32255569
3368,40.76057799,-74.31073063
3369,40.75771737,-74.29890663
3370,40.75485547,-74.2870837
3371,40.7519923,-74.27526183
3372,40.74912786,-74.26344104
3373,40.74626216,-74.25162131
3374,40.74339518,-74.23980265
3375,40.74052694,-74.22798505
3376,40.73765743,-74.21616853
3377,40.73478665,-74.20435307
3378,40.7319146,-74.19253869
3379,40.72904129,-74.18072537
3380,40.7261667,-74.16891312
3381,40.72329086,-74.15710195
3382,40.72041374,-74.14529184
3383,40.71753535,-74.13348281
3384,40.7146557,-74.12167484
3385,40.71177479,-74.10986795
3386,40.7088926,-74.09806213
3387,40.70600915,-74.08625738
3388,40.70312444,-74.07445371
3389,40.70023846,-74.06265111
3390,40.69735121,-74.05084958
3391,40.6944627,-74.03904912
3392,40.83397998,-74.65780601
3393,40.83115666,-74.64595274
3394,40.82833207,-74.63410053
3395,40.8255062,-74.62224937
3396,40.82267906,-74.61039927
3397,40.81985064,-74.59855023
3398,40.81702095,-74.58670225
3399,40.81418998,-74.57485533
3400,40.81135775,-74.56300946
3401,40.80852424,-74.55116465
3402,40.80568945,-74.5393209
3403,40.80285339,-74.52747822
3404,40.80001606,-74.51563659
3405,40.79717746,-74.50379602
3406,40.79433758,-74.49195651
3407,40.79149644,-74.48011807
3408,40.78865402,-74.46828068
3409,40.78581033,-74.45644436
3410,40.78296536,-74.44460909
3411,40.78011913,-74.43277489
3412,40.77727162,-74.42094176
3413,40.77442285,-74.40910968
3414,40.7715728,-74.39727867
3415,40.76872148,-74.38544873
3416,40.76586889,-74.37361984
3417,40.76301503,-74.36179202
3418,40.7601599,-74.34996527
3419,40.75730351,-74.33813958
3420,40.75444584,-74.32631496
3421,40.7515869,-74.3144914
3422,40.74872669,-74.30266891
3423,40.74586521,-74.29084748
3424,40.74300247,-74.27902712
3425,40.74013845,-74.26720783
3426,40.73727317,-74.2553896
3427,40.73440661,-74.24357245
3428,40.73153879,-74.23175636
3429,40.7286697,-74.21994134
3430,40.72579935,-74.20812738
3431,40.72292772,-74.1963145
3432,40.72005483,-74.18450268
3433,40.71718067,-74.17269194
3434,40.71430525,-74.16088226
3435,40.71142855,-74.14907366
3436,40.70855059,-74.13726612
3437,40.70567136,-74.12545966
3438,40.70279087,-74.11365427
3439,40.69990911,-74.10184995
3440,40.69702609,-74.0900467
3441,40.69414179,-74.07824452
3442,40.69125624,-74.06644342
3443,40.68836941,-74.05464339
3444,40.68548133,-74.04284443
3445,40.82497667,-74.66152186
3446,40.82215377,-74.6496701
3447,40.81932959,-74.63781941
3448,40.81650414,-74.62596977
3449,40.81367741,-74.61412119
3450,40.81084941,-74.60227367
3451,40.80802014,-74.5904272
3452,40.80518959,-74.57858179
3453,40.80235777,-74.56673744
3454,40.79952467,-74.55489415
3455,40.79669031,-74.54305191
3456,40.79385467,-74.53121074
3457,40.79101776,-74.51937062
3458,40.78817957,-74.50753157
3459,40.78534011,-74.49569358
3460,40.78249938,-74.48385664
3461,40.77965738,-74.47202077
3462,40.77681411,-74.46018596
3463,40.77396957,-74.44835221
3464,40.77112375,-74.43651952
3465,40.76827667,-74.42468789
3466,40.76542831,-74.41285733
3467,40.76257868,-74.40102782
3468,40.75972778,-74.38919939
3469,40.75687561,-74.37737201
3470,40.75402217,-74.3655457
3471,40.75116747,-74.35372046
3472,40.74831149,-74.34189627
3473,40.74545424,-74.33007316
3474,40.74259572,-74.3182511
3475,40.73973593,-74.30643012
3476,40.73687488,-74.2946102
3477,40.73401255,-74.28279134
3478,40.73114896,-74.27097355
3479,40.7282841,-74.25915683
3480,40.72541797,-74.24734118
3481,40.72255057,-74.23552659
3482,40.7196819,-74.22371307
3483,40.71681197,-74.21190062
3484,40.71394076,-74.20008924
3485,40.7110683,-74.18827893
3486,40.70819456,-74.17646968
3487,40.70531956,-74.16466151
3488,40.70244329,-74.15285441
3489,40.69956575,-74.14104837
3490,40.69668695,-74.12924341
3491,40.69380688,-74.11743951
3492,40.69092554,-74.10563669
3493,40.68804294,-74.09383494
3494,40.68515907,-74.08203426
3495,40.68227394,-74.07023465
3496,40.67938754,-74.05843612
3497,40.67649988,-74.04663866
3498,40.81597328,-74.66523664
3499,40.81315079,-74.65338641
3500,40.81032703,-74.64153723
3501,40.807502,-74.62968911
3502,40.80467569,-74.61784205
3503,40.8018481,-74.60599604
3504,40.79901925,-74.59415109
3505,40.79618911,-74.5823072
3506,40.79335771,-74.57046436
3507,40.79052503,-74.55862258
3508,40.78769109,-74.54678186
3509,40.78485586,-74.5349422
3510,40.78201937,-74.5231036
3511,40.7791816,-74.51126606
3512,40.77634256,-74.49942958
3513,40.77350225,-74.48759416
3514,40.77066067,-74.47575979
3515,40.76781782,-74.46392649
3516,40.76497369,-74.45209425
3517,40.7621283,-74.44026308
3518,40.75928163,-74.42843296
3519,40.75643369,-74.4166039
3520,40.75358448,-74.40477591
3521,40.750734,-74.39294898
3522,40.74788226,-74.38112312
3523,40.74502924,-74.36929831
3524,40.74217495,-74.35747457
3525,40.73931939,-74.3456519
3526,40.73646256,-74.33383029
3527,40.73360446,-74.32200974
3528,40.7307451,-74.31019026
3529,40.72788446,-74.29837185
3530,40.72502256,-74.2865545
3531,40.72215939,-74.27473821
3532,40.71929495,-74.262923
3533,40.71642924,-74.25110885
3534,40.71356226,-74.23929576
3535,40.71069402,-74.22748375
3536,40.70782451,-74.2156728
3537,40.70495373,-74.20386292
3538,40.70208168,-74.1920541
3539,40.69920837,-74.18024636
3540,40.69633379,-74.16843969
3541,40.69345794,-74.15663408
3542,40.69058083,-74.14482955
3543,40.68770245,-74.13302608
3544,40.6848228,-74.12122369
3545,40.68194189,-74.10942236
3546,40.67905971,-74.09762211
3547,40.67617627,-74.08582293
3548,40.67329156,-74.07402482
3549,40.67040559,-74.06222778
3550,40.66751835,-74.05043181
3551,40.80696981,-74.66895038
3552,40.80414774,-74.65710166
3553,40.8013244,-74.645254
